Id,CO2 Emissions(g/km)
61289,667.91064
61290,349.60025
61291,487.81122
61292,536.7599
61293,197.26595
61294,720.8415
61295,658.37366
61296,562.91394
61297,842.1279
61298,506.12628
61299,325.07547
61300,437.06998
61301,656.3087
61302,434.44934
61303,583.6639
61304,918.4272
61305,509.28653
61306,593.96954
61307,265.16476
61308,484.533
61309,494.55756
61310,368.47162
61311,773.4348
61312,724.3934
61313,265.16476
61314,740.3857
61315,681.1181
61316,885.5963
61317,503.96356
61318,523.36145
61319,744.77655
61320,586.7638
61321,542.2499
61322,961.7462
61323,402.1539
61324,512.9829
61325,729.6848
61326,802.1056
61327,665.3346
61328,602.8153
61329,239.2877
61330,501.68466
61331,735.6735
61332,568.84174
61333,745.7072
61334,529.21356
61335,449.64963
61336,983.7794
61337,714.65594
61338,471.98608
61339,523.65436
61340,457.90518
61341,679.1074
61342,844.6197
61343,475.1597
61344,606.8125
61345,552.25507
61346,452.90588
61347,496.70084
61348,590.73444
61349,529.0476
61350,598.218
61351,201.8575
61352,673.81903
61353,773.21967
61354,725.3803
61355,636.2594
61356,490.68628
61357,538.8797
61358,535.793
61359,460.23294
61360,424.23087
61361,535.0002
61362,820.68933
61363,581.55493
61364,736.4705
61365,800.1213
61366,647.05005
61367,488.56503
61368,716.056
61369,960.8434
61370,642.44507
61371,494.7623
61372,510.46378
61373,514.4816
61374,845.9001
61375,755.79926
61376,717.0645
61377,487.96228
61378,764.62585
61379,548.5786
61380,350.82913
61381,794.1802
61382,579.4136
61383,808.76434
61384,711.9402
61385,520.14746
61386,838.95496
61387,592.60406
61388,590.6835
61389,549.0758
61390,580.53046
61391,582.63794
61392,740.43866
61393,521.0337
61394,745.8454
61395,646.89703
61396,597.9639
61397,490.10556
61398,417.1303
61399,586.0185
61400,1041.6117
61401,803.92444
61402,725.9067
61403,526.3586
61404,535.293
61405,533.80597
61406,398.73224
61407,555.574
61408,495.0573
61409,563.1264
61410,937.076
61411,518.99884
61412,494.55756
61413,784.197
61414,486.50552
61415,525.1774
61416,221.23024
61417,496.7912
61418,586.00226
61419,573.77075
61420,510.55283
61421,595.0939
61422,530.6375
61423,456.53778
61424,373.5286
61425,553.915
61426,556.29144
61427,570.33624
61428,555.74664
61429,664.13116
61430,706.84595
61431,905.0117
61432,529.0808
61433,613.5967
61434,565.7381
61435,730.4523
61436,753.9925
61437,961.4348
61438,470.43427
61439,189.27786
61440,855.14905
61441,837.76807
61442,674.95306
61443,782.36426
61444,793.2892
61445,962.5367
61446,507.5458
61447,1013.4704
61448,513.8489
61449,452.8172
61450,585.91187
61451,669.2251
61452,755.4299
61453,572.43036
61454,566.81213
61455,558.2261
61456,836.4743
61457,861.8079
61458,435.88077
61459,427.60004
61460,537.3991
61461,799.54974
61462,463.86285
61463,761.7516
61464,1035.6808
61465,693.8592
61466,197.26595
61467,448.975
61468,648.69727
61469,699.97107
61470,461.53152
61471,373.26242
61472,1035.5115
61473,404.0937
61474,545.4773
61475,596.05365
61476,494.3201
61477,516.87463
61478,529.6068
61479,781.9763
61480,469.38358
61481,825.7398
61482,546.0883
61483,455.8267
61484,490.608
61485,861.17224
61486,659.9032
61487,567.67786
61488,642.2749
61489,403.0758
61490,462.42712
61491,536.84485
61492,633.13416
61493,794.1871
61494,616.339
61495,904.70374
61496,730.98865
61497,648.9406
61498,472.02258
61499,550.54944
61500,487.13486
61501,705.9184
61502,471.98608
61503,448.35
61504,491.72617
61505,465.1679
61506,879.14954
61507,496.06885
61508,807.5132
61509,546.63885
61510,514.2368
61511,522.6749
61512,620.14746
61513,805.5907
61514,573.01984
61515,714.8033
61516,466.3957
61517,622.67834
61518,553.3973
61519,846.47217
61520,1090.5859
61521,588.57874
61522,626.4629
61523,261.76822
61524,482.34863
61525,716.715
61526,457.1528
61527,647.10315
61528,607.82947
61529,608.7822
61530,551.97516
61531,669.41956
61532,829.2625
61533,629.5899
61534,458.68112
61535,715.2613
61536,566.1261
61537,723.439
61538,521.87354
61539,560.7984
61540,545.057
61541,181.28976
61542,205.25404
61543,566.0116
61544,727.88495
61545,799.8059
61546,444.71463
61547,686.6216
61548,197.26595
61549,609.8567
61550,460.6018
61551,752.08844
61552,717.6212
61553,778.46875
61554,737.9718
61555,387.57053
61556,738.68384
61557,916.0582
61558,571.6334
61559,669.3574
61560,531.3435
61561,766.6806
61562,608.83124
61563,534.66266
61564,434.35428
61565,367.6957
61566,611.51184
61567,796.1541
61568,817.45374
61569,909.5798
61570,595.39594
61571,664.7853
61572,565.97833
61573,561.6239
61574,424.1217
61575,377.60947
61576,852.5399
61577,418.68307
61578,760.71326
61579,521.1169
61580,564.28326
61581,451.43207
61582,540.3365
61583,748.4746
61584,713.1621
61585,437.68478
61586,782.8473
61587,682.51306
61588,764.35284
61589,235.89116
61590,261.76822
61591,597.8301
61592,499.98892
61593,815.0234
61594,455.62195
61595,420.0614
61596,468.24646
61597,507.837
61598,562.10516
61599,372.75818
61600,531.6949
61601,537.3982
61602,603.5015
61603,647.9858
61604,572.5684
61605,546.3148
61606,773.73126
61607,702.46423
61608,1020.7875
61609,761.2492
61610,476.37808
61611,830.19244
61612,757.7191
61613,453.82208
61614,710.1001
61615,781.4716
61616,652.7164
61617,515.2083
61618,676.97327
61619,770.6676
61620,922.0286
61621,743.01324
61622,560.0507
61623,567.5634
61624,521.8422
61625,574.1838
61626,425.71268
61627,770.2617
61628,579.6855
61629,504.68448
61630,604.29456
61631,666.54865
61632,543.9668
61633,881.73206
61634,749.4733
61635,537.00916
61636,546.30255
61637,801.0971
61638,780.7615
61639,571.3675
61640,742.2393
61641,751.37524
61642,503.8419
61643,587.24756
61644,386.24768
61645,981.6774
61646,570.0056
61647,437.06998
61648,715.68665
61649,259.3088
61650,484.41306
61651,552.7722
61652,707.7782
61653,583.953
61654,796.6677
61655,841.7216
61656,567.8058
61657,896.11816
61658,432.67618
61659,225.22429
61660,492.35748
61661,477.75806
61662,741.5779
61663,499.54095
61664,229.43773
61665,620.55896
61666,637.5661
61667,173.30167
61668,587.192
61669,484.85864
61670,608.5723
61671,823.4383
61672,393.50436
61673,554.9233
61674,893.202
61675,553.999
61676,477.48743
61677,613.0383
61678,407.03833
61679,868.6337
61680,636.2756
61681,660.79803
61682,641.62573
61683,241.79799
61684,538.96844
61685,507.0953
61686,573.8852
61687,602.6483
61688,514.60974
61689,532.51416
61690,566.76276
61691,425.41705
61692,579.8
61693,549.18787
61694,493.00574
61695,562.2274
61696,469.7283
61697,873.83905
61698,844.2719
61699,806.3769
61700,239.2877
61701,841.21106
61702,367.12332
61703,785.6139
61704,587.3047
61705,483.2922
61706,189.27786
61707,495.14902
61708,545.56366
61709,920.7333
61710,371.69843
61711,356.26053
61712,728.4319
61713,792.0122
61714,652.568
61715,269.15878
61716,781.6361
61717,708.97314
61718,728.51135
61719,469.11142
61720,733.9077
61721,485.0621
61722,576.9777
61723,1061.5239
61724,591.552
61725,849.66003
61726,508.524
61727,751.5309
61728,855.1895
61729,522.0592
61730,508.07172
61731,586.5016
61732,736.41675
61733,866.595
61734,599.86224
61735,641.0971
61736,769.3963
61737,563.68604
61738,741.9968
61739,527.8153
61740,676.6747
61741,221.23024
61742,627.9591
61743,753.4901
61744,521.9664
61745,713.7531
61746,569.5032
61747,602.0976
61748,544.3814
61749,483.85373
61750,545.7679
61751,401.8359
61752,753.60455
61753,571.0724
61754,907.332
61755,555.5428
61756,866.61334
61757,472.92703
61758,542.83435
61759,696.6183
61760,512.72156
61761,530.71356
61762,595.42633
61763,515.11926
61764,470.77078
61765,958.4326
61766,842.7201
61767,601.7449
61768,730.6696
61769,512.7915
61770,541.7818
61771,515.3228
61772,460.0199
61773,544.48364
61774,737.1959
61775,594.3385
61776,556.33777
61777,924.65533
61778,728.3889
61779,462.32993
61780,449.85318
61781,775.08813
61782,596.7671
61783,484.19934
61784,516.4232
61785,935.3652
61786,487.27536
61787,707.32324
61788,573.8852
61789,593.19366
61790,591.42816
61791,483.6248
61792,352.04092
61793,820.0151
61794,805.60736
61795,512.0991
61796,592.895
61797,844.11035
61798,507.54456
61799,643.69836
61800,998.3945
61801,636.4432
61802,473.6312
61803,564.0273
61804,542.9457
61805,793.8006
61806,599.47125
61807,510.6648
61808,708.2152
61809,462.35715
61810,763.16833
61811,592.66064
61812,772.59503
61813,518.99884
61814,743.6637
61815,565.58575
61816,647.4825
61817,514.7313
61818,607.6681
61819,728.3724
61820,778.36346
61821,513.948
61822,1034.911
61823,764.51184
61824,849.8162
61825,826.9082
61826,818.3208
61827,495.7214
61828,621.1265
61829,494.52615
61830,1136.5497
61831,940.06995
61832,688.02045
61833,632.4966
61834,518.7731
61835,518.15906
61836,532.93805
61837,384.3079
61838,197.26595
61839,529.6006
61840,500.1734
61841,813.1969
61842,542.5389
61843,490.58658
61844,759.35144
61845,327.20764
61846,1057.0627
61847,562.6344
61848,201.8575
61849,825.35785
61850,519.7512
61851,574.46747
61852,764.70325
61853,889.0698
61854,241.79799
61855,650.28357
61856,589.99493
61857,961.6257
61858,377.72498
61859,856.8774
61860,668.64844
61861,476.8066
61862,889.6629
61863,787.15295
61864,534.54193
61865,680.717
61866,933.1575
61867,624.46606
61868,931.90247
61869,655.35614
61870,849.43463
61871,584.2538
61872,567.23065
61873,600.9528
61874,863.0798
61875,525.98206
61876,1046.0989
61877,802.88153
61878,690.95874
61879,664.3745
61880,527.49884
61881,1017.2704
61882,819.4628
61883,643.9647
61884,709.1676
61885,722.84973
61886,569.6177
61887,549.0014
61888,982.85486
61889,497.27322
61890,337.05765
61891,713.2518
61892,501.01254
61893,518.1164
61894,617.61584
61895,817.0765
61896,668.33496
61897,555.79144
61898,510.19662
61899,1069.4391
61900,540.4057
61901,899.9084
61902,557.11365
61903,690.8259
61904,662.91077
61905,518.31195
61906,643.9257
61907,445.764
61908,518.9385
61909,755.9354
61910,876.3812
61911,422.77628
61912,478.3524
61913,506.5842
61914,803.7802
61915,795.85974
61916,510.43832
61917,498.53217
61918,867.211
61919,536.67957
61920,936.0759
61921,239.2877
61922,520.2327
61923,662.70825
61924,535.0895
61925,592.48804
61926,795.7389
61927,560.83746
61928,563.22815
61929,492.55386
61930,735.424
61931,554.398
61932,337.05765
61933,525.8439
61934,347.999
61935,539.6043
61936,805.0883
61937,405.4324
61938,509.07156
61939,743.48114
61940,859.7517
61941,428.624
61942,626.1835
61943,256.57294
61944,489.94458
61945,468.87967
61946,581.6443
61947,618.61926
61948,764.2634
61949,643.02673
61950,833.6914
61951,512.1731
61952,516.28314
61953,739.626
61954,571.9551
61955,546.8252
61956,590.06494
61957,241.79799
61958,509.7947
61959,595.8633
61960,410.26443
61961,487.50433
61962,690.75714
61963,609.5772
61964,981.59863
61965,1031.0599
61966,440.94955
61967,804.1193
61968,557.2981
61969,819.41254
61970,488.14603
61971,517.01733
61972,529.1808
61973,731.69196
61974,580.779
61975,539.45325
61976,522.7719
61977,625.3336
61978,676.07794
61979,537.0227
61980,857.48016
61981,555.2378
61982,606.15
61983,510.35724
61984,197.26595
61985,846.47217
61986,494.73676
61987,556.4284
61988,1059.0975
61989,488.0513
61990,509.00095
61991,656.2274
61992,587.4598
61993,983.413
61994,496.17935
61995,844.17975
61996,513.58966
61997,629.45996
61998,578.4513
61999,486.293
62000,600.6455
62001,514.31323
62002,691.3216
62003,470.30072
62004,541.1536
62005,659.7137
62006,539.7088
62007,888.0812
62008,499.97302
62009,522.8194
62010,679.9894
62011,714.8104
62012,531.1206
62013,749.0441
62014,628.10974
62015,647.0246
62016,606.65564
62017,515.11926
62018,519.0879
62019,462.0582
62020,548.1663
62021,443.64658
62022,877.1286
62023,595.20374
62024,573.4758
62025,506.02475
62026,994.1186
62027,978.4924
62028,519.4568
62029,285.13498
62030,797.32916
62031,484.0827
62032,648.2899
62033,907.47034
62034,526.9424
62035,832.45636
62036,731.0837
62037,880.2794
62038,543.3336
62039,654.29114
62040,641.8887
62041,517.72845
62042,630.34247
62043,560.6053
62044,544.0125
62045,201.8575
62046,607.2196
62047,475.5281
62048,537.2062
62049,556.24274
62050,823.88745
62051,559.6898
62052,810.1411
62053,377.5956
62054,559.99475
62055,471.09094
62056,509.48434
62057,526.758
62058,634.46893
62059,523.9342
62060,653.0284
62061,589.63245
62062,535.7274
62063,589.683
62064,581.2373
62065,371.24503
62066,658.787
62067,743.8892
62068,694.3801
62069,486.98438
62070,732.15247
62071,676.03107
62072,533.6347
62073,452.58826
62074,562.7582
62075,512.7564
62076,681.1238
62077,913.51904
62078,485.87143
62079,573.509
62080,825.0706
62081,740.2257
62082,722.8472
62083,536.1357
62084,704.58203
62085,782.58685
62086,711.8893
62087,634.92096
62088,1050.3593
62089,608.8983
62090,469.25446
62091,598.30743
62092,745.42725
62093,578.8202
62094,475.37134
62095,553.3235
62096,588.51306
62097,803.7273
62098,561.4706
62099,647.5076
62100,652.1033
62101,548.9666
62102,547.70764
62103,555.2937
62104,476.0946
62105,569.8093
62106,661.43427
62107,575.9031
62108,609.0203
62109,487.72424
62110,732.5478
62111,479.49957
62112,682.8507
62113,518.9671
62114,914.46094
62115,532.07
62116,746.23334
62117,543.72156
62118,695.5001
62119,626.7884
62120,704.4676
62121,520.906
62122,803.7459
62123,723.57166
62124,866.23724
62125,870.24774
62126,602.8703
62127,593.99255
62128,436.5084
62129,467.41965
62130,723.03284
62131,723.03766
62132,704.2897
62133,584.3763
62134,444.83856
62135,512.11066
62136,487.7333
62137,544.99194
62138,812.47375
62139,504.35153
62140,706.5286
62141,259.3088
62142,522.93414
62143,601.91504
62144,843.2925
62145,521.6807
62146,763.3798
62147,225.22429
62148,907.85236
62149,583.5841
62150,519.1833
62151,285.13498
62152,578.6039
62153,704.5401
62154,201.8575
62155,1071.8054
62156,558.36694
62157,617.2219
62158,730.69574
62159,546.43726
62160,843.528
62161,673.2421
62162,687.89923
62163,683.77234
62164,797.7171
62165,764.74084
62166,261.76822
62167,963.2107
62168,639.8188
62169,635.63184
62170,771.9845
62171,511.0362
62172,600.7941
62173,518.65295
62174,449.51276
62175,551.9637
62176,529.63904
62177,526.6567
62178,852.9978
62179,660.8635
62180,482.39923
62181,937.5723
62182,535.45807
62183,527.076
62184,484.79156
62185,650.8032
62186,963.6115
62187,689.9796
62188,545.23175
62189,269.15878
62190,965.76605
62191,485.58975
62192,871.93774
62193,376.23077
62194,763.50354
62195,739.3147
62196,625.6755
62197,792.2249
62198,558.57043
62199,539.56055
62200,493.57812
62201,953.34607
62202,628.9954
62203,573.5328
62204,359.32242
62205,717.57587
62206,541.3855
62207,558.0759
62208,479.6412
62209,639.7449
62210,495.49857
62211,595.4518
62212,259.3088
62213,813.9474
62214,518.95325
62215,239.2877
62216,448.682
62217,511.7227
62218,597.94257
62219,653.6806
62220,565.55365
62221,783.4598
62222,487.62927
62223,538.8797
62224,521.3266
62225,465.96808
62226,735.85516
62227,840.74677
62228,552.38416
62229,644.36633
62230,651.4627
62231,823.4664
62232,588.337
62233,588.81494
62234,558.25244
62235,438.30698
62236,537.1263
62237,1105.2902
62238,476.13913
62239,717.5669
62240,706.98804
62241,615.76514
62242,764.61005
62243,605.0061
62244,433.12048
62245,610.44824
62246,1016.0092
62247,814.33105
62248,579.6855
62249,814.73157
62250,593.5816
62251,233.21239
62252,758.0377
62253,723.6914
62254,575.7105
62255,910.5073
62256,709.2828
62257,528.5586
62258,742.0475
62259,558.25244
62260,927.6969
62261,905.0624
62262,578.3781
62263,557.17896
62264,622.8437
62265,522.6494
62266,565.09064
62267,658.53973
62268,623.9269
62269,482.34863
62270,653.7149
62271,528.3349
62272,759.6977
62273,499.2285
62274,181.28976
62275,1049.2639
62276,233.21239
62277,480.95978
62278,866.1635
62279,444.55643
62280,905.76416
62281,609.1995
62282,447.16562
62283,406.28787
62284,562.5171
62285,713.0705
62286,477.18857
62287,749.2369
62288,573.11084
62289,377.5956
62290,1037.2234
62291,535.0895
62292,571.88727
62293,518.16785
62294,539.56274
62295,489.71762
62296,854.8764
62297,565.4243
62298,841.64844
62299,876.795
62300,478.46982
62301,437.91818
62302,848.2717
62303,684.9808
62304,550.0354
62305,531.0055
62306,666.46027
62307,791.05566
62308,547.8216
62309,795.5557
62310,618.9642
62311,480.82077
62312,798.226
62313,854.7166
62314,683.20416
62315,861.8635
62316,798.0765
62317,653.51324
62318,949.924
62319,513.5946
62320,587.0299
62321,528.92865
62322,412.2853
62323,646.71265
62324,769.20264
62325,555.8645
62326,611.8885
62327,670.36835
62328,476.48257
62329,974.7078
62330,481.7807
62331,794.8378
62332,515.53394
62333,663.2031
62334,397.5525
62335,753.65356
62336,769.6138
62337,357.2584
62338,418.2191
62339,574.8724
62340,516.74713
62341,764.70325
62342,539.2588
62343,751.35315
62344,460.89438
62345,499.75998
62346,628.4281
62347,858.35284
62348,602.28204
62349,464.19687
62350,700.43524
62351,679.89276
62352,697.00745
62353,569.0453
62354,682.5451
62355,731.73846
62356,533.30054
62357,683.72845
62358,740.1211
62359,509.7829
62360,638.8917
62361,732.3399
62362,490.78223
62363,725.67163
62364,571.4681
62365,690.8259
62366,681.5928
62367,560.2892
62368,518.6999
62369,443.87543
62370,552.0962
62371,636.4416
62372,498.68265
62373,778.78516
62374,463.2075
62375,747.5308
62376,605.793
62377,894.6289
62378,568.02435
62379,455.93994
62380,550.51843
62381,480.97906
62382,861.5074
62383,856.8774
62384,441.4965
62385,754.6189
62386,766.19867
62387,454.93234
62388,559.793
62389,799.6184
62390,559.8324
62391,382.82605
62392,625.19244
62393,848.50287
62394,565.55365
62395,599.71277
62396,621.31287
62397,586.1914
62398,480.20316
62399,441.7061
62400,508.49066
62401,543.8562
62402,845.4468
62403,509.10886
62404,628.6184
62405,568.59125
62406,533.1497
62407,842.8041
62408,778.8663
62409,580.6623
62410,688.61194
62411,793.8519
62412,717.74133
62413,585.1359
62414,534.6122
62415,497.9175
62416,460.34738
62417,640.1499
62418,599.94244
62419,669.91473
62420,740.49036
62421,496.71902
62422,781.888
62423,569.5092
62424,768.34845
62425,533.6347
62426,500.318
62427,394.46472
62428,622.8461
62429,1033.1317
62430,581.8027
62431,871.23175
62432,471.09573
62433,480.46112
62434,718.19775
62435,197.26595
62436,886.09467
62437,840.07446
62438,357.40854
62439,840.54
62440,550.89246
62441,603.412
62442,568.37415
62443,536.1389
62444,659.71857
62445,285.13498
62446,578.06335
62447,432.6664
62448,679.68896
62449,535.0895
62450,555.85474
